video,class,actual,predicted,confidence,frame,classification
Scenes 001-020__201L-1-_20230728112628503.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Loki's Variant uniform,0.0,1,0.8688226342201233,97.0,FP
Scenes 001-020__201L-1-_20230728112628503.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__201L-1-_20230728112628503.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TVA Uniform,1.0,0,0.0,,FN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TemPad,1.0,1,0.9436260461807251,3.0,TP
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__205A-1ng_b REH_20230815183433032.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Loki's Variant uniform,1.0,1,0.818666398525238,16.0,TP
Scenes 001-020__206B-1_20230815190937932.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__206B-1_20230815190937932.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Loki's Variant uniform,1.0,1,0.8114029765129089,30.0,TP
Scenes 001-020__207A-1-_20230815182030372.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__207A-1-_20230815182030372.mp4,TVA Prisoner Uniform,0.0,1,0.862411618232727,61.0,FP
Scenes 001-020__207A-1-_20230815182030372.mp4,TVA Uniform,1.0,1,0.8470048904418945,27.0,TP
Scenes 001-020__207A-1-_20230815182030372.mp4,TemPad,1.0,1,0.9063472151756287,79.0,TP
Scenes 001-020__207A-1-_20230815182030372.mp4,Time Stick,1.0,0,0.0,,FN
Scenes 001-020__207A-1-_20230815182030372.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__211B-1-_20230815190317386.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__211J-2-_20230815190510721.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Loki's Variant uniform,1.0,1,0.8865972757339478,78.0,TP
Scenes 001-020__213-3-_20230815180738197.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,Sylvie's horned headpiece,0.0,1,0.8359708786010742,65.0,FP
Scenes 001-020__213-3-_20230815180738197.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,TemPad,0.0,1,0.8417971134185791,76.0,FP
Scenes 001-020__213-3-_20230815180738197.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__213-3-_20230815180738197.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TemPad,1.0,0,0.0,,FN
Scenes 001-020__220C-2-_20230815190657799.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__220C-2-_20230815190657799.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__220D-2-_20230815190723523.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__220D-2-_20230815190723523.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__220D-2-_20230815190723523.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__220D-2-_20230815190723523.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__220D-2-_20230815190723523.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__220D-2-_20230815190723523.mp4,Loki's Variant uniform,0.0,1,0.8596505522727966,72.0,FP
Scenes 001-020__220D-2-_20230815190723523.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__220D-2-_20230815190723523.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__220D-2-_20230815190723523.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__220D-2-_20230815190723523.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__220D-2-_20230815190723523.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__220D-2-_20230815190723523.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__220D-2-_20230815190723523.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__220D-2-_20230815190723523.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__220D-2-_20230815190723523.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__220D-2-_20230815190723523.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__220D-2-_20230815190723523.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__220D-2-_20230815190723523.mp4,TimeSpear,0.0,1,0.808346152305603,28.0,FP
Scenes 001-020__302-2_20230815200213180.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__302-2_20230815200213180.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__302-2_20230815200213180.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__302-2_20230815200213180.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__302-2_20230815200213180.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__302-2_20230815200213180.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__302-2_20230815200213180.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__302-2_20230815200213180.mp4,Ravonna Renslayer's Uniform,0.0,1,0.8307175636291504,31.0,FP
Scenes 001-020__302-2_20230815200213180.mp4,Sylvie's Armor,1.0,0,0.0,,FN
Scenes 001-020__302-2_20230815200213180.mp4,Sylvie's horned headpiece,1.0,0,0.0,,FN
Scenes 001-020__302-2_20230815200213180.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__302-2_20230815200213180.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__302-2_20230815200213180.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__302-2_20230815200213180.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__302-2_20230815200213180.mp4,TVA Uniform,1.0,0,0.0,,FN
Scenes 001-020__302-2_20230815200213180.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__302-2_20230815200213180.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__302-2_20230815200213180.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__302A-FS1_20230815200137702.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__303K-3-_20230815223320788.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__303K-3-_20230815223320788.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__303K-3-_20230815223320788.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__303K-3-_20230815223320788.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__303K-3-_20230815223320788.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__303K-3-_20230815223320788.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__303K-3-_20230815223320788.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__303K-3-_20230815223320788.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__303K-3-_20230815223320788.mp4,Sylvie's Armor,1.0,0,0.0,,FN
Scenes 001-020__303K-3-_20230815223320788.mp4,Sylvie's horned headpiece,1.0,1,0.8097459077835083,161.0,TP
Scenes 001-020__303K-3-_20230815223320788.mp4,Sylvie's machete,1.0,0,0.0,,FN
Scenes 001-020__303K-3-_20230815223320788.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__303K-3-_20230815223320788.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__303K-3-_20230815223320788.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__303K-3-_20230815223320788.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__303K-3-_20230815223320788.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__303K-3-_20230815223320788.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__303K-3-_20230815223320788.mp4,TimeSpear,0.0,1,0.8554999828338623,185.0,FP
Scenes 001-020__303L-1-_20230815223024888.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__303L-1-_20230815223024888.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__303L-1-_20230815223024888.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__303L-1-_20230815223024888.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__303L-1-_20230815223024888.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__303L-1-_20230815223024888.mp4,Loki's Variant uniform,1.0,0,0.0,,FN
Scenes 001-020__303L-1-_20230815223024888.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__303L-1-_20230815223024888.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__303L-1-_20230815223024888.mp4,Sylvie's Armor,1.0,0,0.0,,FN
Scenes 001-020__303L-1-_20230815223024888.mp4,Sylvie's horned headpiece,1.0,1,0.8247973918914795,78.0,TP
Scenes 001-020__303L-1-_20230815223024888.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__303L-1-_20230815223024888.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__303L-1-_20230815223024888.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__303L-1-_20230815223024888.mp4,TVA Prisoner Uniform,0.0,1,0.8993074297904968,28.0,FP
Scenes 001-020__303L-1-_20230815223024888.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__303L-1-_20230815223024888.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__303L-1-_20230815223024888.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__303L-1-_20230815223024888.mp4,TimeSpear,0.0,1,0.8879961371421814,90.0,FP
Scenes 001-020__303N-2-_20230815223401735.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Sylvie's horned headpiece,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__303N-2-_20230815223401735.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Loki's Variant uniform,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Ravonna Renslayer's Uniform,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Sylvie's Armor,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Sylvie's horned headpiece,1.0,1,0.8255243897438049,60.0,TP
Scenes 001-020__304E-2-_20230815190846847.mp4,Sylvie's machete,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TVA Collar,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TVA Monitor,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TVA Prisoner Uniform,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TVA Uniform,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TemPad,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,Time Stick,0.0,0,0.0,,TN
Scenes 001-020__304E-2-_20230815190846847.mp4,TimeSpear,0.0,0,0.0,,TN
Scenes 001-020__305C-1_20230815193534665.mp4,Aligator Loki Plushie,0.0,0,0.0,,TN
Scenes 001-020__305C-1_20230815193534665.mp4,Boastful Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__305C-1_20230815193534665.mp4,Classic Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__305C-1_20230815193534665.mp4,Kid Loki Armor,0.0,0,0.0,,TN
Scenes 001-020__305C-1_20230815193534665.mp4,Loki's Armor,0.0,0,0.0,,TN
Scenes 001-020__305C-1_20230815193534665.mp4,Loki's Variant uniform,1.0,0,0.0,,FN
Scenes 001-020__305C-1_20230815193534665.mp4,Loki's dagger,0.0,0,0.0,,TN
Scenes 001-020__305C-1_20230815193534665.mp4,Ravonna Renslayer's Uniform,0.0,1,0.8037391901016235,14.0,FP
Scenes 001-020__305C-1_20230815193534665.mp4,Sylvie's Armor,1.0,0,0.0,,FN
